Date,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ
2011-07-21,15911.042519733131,15856.017707470504,2.253455487521641,3.7728100026983027,4.1404101263856194,0.07062162510957684,3.1041283572046376,8.762807765951129,8.995280727817342,131998.7197250339
2011-07-22,15908.778895352189,15858.642247687461,2.253517283795505,3.773800878748747,4.139670810810702,0.07562184772113119,3.1081926784283223,8.766844392291192,8.995492440636607,131998.05154315746
2011-07-25,15901.172245812855,15865.321302997925,2.2537292701351164,3.774446171136474,4.133784398260093,0.09147988002811075,3.122048709622507,8.781448646384424,8.996861689313326,131997.64487357068
2011-07-26,15898.427387299023,15867.138672651316,2.2538063712392282,3.7737654622057164,4.130547400701171,0.09691419504325796,3.1270793767100824,8.786859211518891,8.99759441283168,131997.90660872165
2011-07-27,15895.612407802437,15868.749289347557,2.25388548062383,3.772585400093712,4.126657498024464,0.10235139410755761,3.132239090631276,8.792393463710539,8.998477341654313,131998.2985468033
2011-07-28,15892.749514097635,15870.15358157993,2.253965888036328,3.770880822585559,4.122111993363162,0.10774802969169996,3.137479223034627,8.797963023777932,8.999515277602411,131998.77997301705
2011-07-29,15889.861581906418,15871.353090314144,2.2540469039451216,3.768630694156251,4.116912697020344,0.11306076214236462,3.1427502071550326,8.803480916468255,9.000711319770545,131999.31093382527
2011-08-01,15903.190313496005,15899.107334443335,2.260123629819252,3.4305906591407047,3.8764233603729243,0.09375052365484958,3.1406126970826387,8.88139591940399,8.935507735396346,132187.3676177852
2011-08-02,15900.435754271532,15899.523000328974,2.2602008200792048,3.4260362030405593,3.8687177472408436,0.0983105236210952,3.1455108193013115,8.885895903051855,8.937332420780375,132187.72456901686
2011-08-03,15897.771910769725,15899.755842563254,2.2602756969983737,3.4208980975024335,3.8604351232745864,0.10258555284609658,3.1501960495382955,8.889960170775737,8.93930473302577,132187.9545825341
2011-08-04,15895.220450580222,15899.812561466404,2.2603478176322453,3.4151826489352946,3.8516039335276053,0.1065411866144089,3.1546240447394496,8.893527298941049,8.941417576047018,132188.02909065082
2011-08-05,15892.8019746331,15899.700435053552,2.260416795568096,3.4089007961109106,3.842256675462862,0.11014573829637836,3.1587530667521126,8.896542425377554,8.943662341824758,132187.92233439864
