Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD
2013-12-31,542.9379999999999,504.6507969915983,56097.33859085757,52925.9673904127,31.334923763095105,22.009233603910815,654.1003749125119,-56122902938.92964
2013-11-29,536.134,521.7905313277322,55600.950540412676,53918.337447333084,39.01588531576908,23.058911217312996,656.4063824107621,-64018430814.6073
2013-10-31,533.3264,522.0943542184882,52265.26193743689,54654.51702290238,44.79603790091787,21.37966872436789,659.2869100589774,-72041930843.90149
2013-09-30,523.4284,506.9795694789922,47671.503793901924,51845.90542391717,35.47231844067397,20.249170548544186,662.9070482601569,-80057102593.85466
2013-08-30,520.7516,500.3917129859948,48718.10379390192,49551.62317508025,45.686921549923944,41.6847349116313,667.22078922536,-72006565214.7745
2013-07-31,499.0536,484.43780865732987,45250.446247851825,47213.35127855189,8.086724050006964,22.018561195345995,671.5000050098672,-80250560777.11003
2013-06-28,467.1456,455.1352057715533,39650.414084319724,44539.65470869115,5.799237554856148,21.93546529411745,676.9056051100646,-88302468803.14294
2013-05-31,452.55219999999997,453.3351371810355,44970.385801233286,43290.41537780161,31.786390027407663,45.082052704345806,682.6663172122659,-80143827738.13458
2013-04-30,445.75820000000004,449.81675812069034,44275.00637437811,42965.268753310374,39.47071513588573,43.78421950733229,687.9416435565112,-88661864516.72565
2013-03-28,436.84700000000004,447.43117208046027,44261.46140247495,44502.28452602879,35.2430348555304,44.2870829135996,693.9984764276414,-97156550627.44626
2013-02-28,434.621,445.42078138697354,44136.14282852564,44224.20353512623,45.26544155181215,62.37902613561866,699.4984459561942,-105370317175.98413
2013-01-31,446.413,448.77718759131574,45546.733372572104,44648.11253452423,88.97924104191455,80.20139494416014,704.7352148753181,-97465185428.89626
2012-12-31,462.90058,476.57575839421054,53215.45172609671,47632.775975731485,91.58997415947667,82.0233889620452,710.1299191728244,-89706135166.75826
2012-11-30,491.4005800000001,512.8105055961404,58525.72282608696,52429.30264158526,99.04997934737712,100.0,714.3079175562809,-81653587427.02943
2012-10-31,521.93258,540.3136703974269,59530.200620475705,57090.45839088646,99.18803969583706,100.0,718.4790739074066,-73960493558.44041
