Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD
2013-12-31,145.883,147.88918687601443,15041.414015103033,14586.601039596417,25.940452044509684,24.58746409057433,41.834497714676516,2735552018.923752
2014-01-31,153.03966666666668,164.64959343800723,18139.339055793993,15302.42406785003,62.36893651342321,57.62693153380682,44.15780776038299,3560581092.8307533
2014-02-28,192.21633333333332,204.72979671900362,24480.12148664838,19220.291519181803,100.0,100.0,46.99465160517533,4516164574.579662
2014-03-31,211.55666666666664,206.5898983595018,20843.93499520763,21154.465179216666,72.18929027619491,68.74578698547121,51.35475857307182,3695391727.2167187
2014-04-30,220.38333333333333,207.2399491797509,20787.229192806357,22037.095224887453,63.19776714513556,41.574569115451546,55.52766340161038,2888340671.4507403
2014-05-30,208.03666666666663,207.50497458987547,20774.859144720947,20802.00777757831,0.0,0.0,59.131710133578174,2017330974.9150636
2014-06-30,218.57333333333335,223.78248729493774,24003.36554184629,21855.151293124534,97.9375189566273,31.282044825101195,62.32226793090661,2987442828.3905487
2014-07-31,223.71000000000004,223.5412436474689,22327.36554184629,22368.530076137842,65.67012405938584,35.253992985176154,65.96562257228848,2055071609.9016585
2014-08-29,244.35333333333332,246.62062182373444,26967.2611169913,24432.66406689463,82.44106862231536,70.13326829983035,69.5151101208427,3090682188.3905487
2014-09-30,245.2266666666667,244.65031091186722,24265.255204317655,24519.960621051752,51.45265025504547,72.22714664657636,73.56480791842586,2174617330.909137
2014-10-31,251.36,243.1751554559336,24167.06720647773,25133.19450926223,62.36559139784946,63.387400108984714,77.92191176005734,1256848615.7504125
2014-11-28,242.96666666666667,243.8475777279668,24449.06720647773,24293.79653909104,9.149902660610053,62.24700623568878,81.67427352485619,2176498946.5807786
2014-12-31,236.21,233.1287888639834,22238.356976265604,23618.163796407025,10.88382863759172,28.949238336067296,85.24058805435907,1232102062.7817254
2015-01-30,223.51,218.36439443199168,20357.533004400586,22348.31906238131,6.44718792866945,36.27691530436683,88.38517629327188,290179097.9003192
2015-02-27,209.78333333333333,210.85219721599583,20330.78092918044,20975.556969948877,0.0,32.36878325332306,91.08247276740644,-611708181.6692858
2015-03-31,198.57000000000002,199.8110986079979,18872.884754990926,19853.73289619065,0.0,34.502813754291935,93.77042331205831,-1463734637.4551072
2015-04-30,206.0533333333333,212.93054930399896,22601.836965998256,20601.834216723208,71.54097102283633,64.85092206924311,96.01881484581715,-560452025.5364585
2015-05-29,221.87333333333333,231.86527465199947,25077.461790431204,22184.061170473462,80.97911227154047,64.52233519020861,98.87343854890081,420658399.310168
