Date,open,high,low,close,adjusted_close,volume,dividend_amount
2017-11-03,319.18,332.6089,292.63,306.09,20.406,45364011,0.0
2017-10-27,349.88,349.95,316.66,320.87,21.3913,30650197,0.0
2017-10-20,353.76,363.0,344.34,345.1,23.0067,23453845,0.0
2017-10-13,349.65,359.78,342.67,355.57,23.7047,26373796,0.0
2017-10-06,342.52,360.0992,331.28,356.88,23.792,31277766,0.0
2017-09-29,353.15,357.469,335.4,341.1,22.74,31020949,0.0
2017-09-22,380.25,389.61,350.88,351.09,23.406,31009283,0.0
2017-09-15,351.35,380.0,350.0,379.81,25.3207,30198929,0.0
2017-09-08,353.8,355.49,341.56,343.4,22.8933,15341645,0.0
2017-09-01,347.28,358.44,338.75,355.4,23.6933,18263329,0.0
2017-08-25,345.82,356.66,331.85,348.05,23.2033,23663776,0.0
2017-08-18,364.63,367.66,345.8,347.46,23.164,21142880,0.0
2017-08-11,357.35,370.0,352.75,357.715,23.8477,31829875,0.0
2017-08-04,335.5,357.27,311.22,356.91,23.794,49258414,0.0
2017-07-28,330.24,347.5,326.29,335.07,22.338,33361558,0.0
2017-07-21,325.54,331.65,313.45,328.4,21.8933,32336986,0.0
2017-07-14,312.9,333.1,303.13,327.78,21.852,49530808,0.0
2017-07-07,370.24,371.35,306.3,313.22,20.8813,56423771,0.0
2017-06-30,386.69,386.95,354.1,361.61,24.1073,33644720,0.0
2017-06-23,375.0,386.99,367.8,383.45,25.5633,32351299,0.0
2017-06-16,357.99,384.25,350.62,371.4,24.76,51533459,0.0
2017-06-09,338.5,376.87,334.21,357.32,23.8213,53112475,0.0
2017-06-02,326.0,344.88,325.76,339.85,22.6567,30676943,0.0
2017-05-26,312.8,325.49,303.48,325.14,21.676,26126331,0.0
2017-05-19,318.38,320.2,305.31,310.83,20.722,28595930,0.0
2017-05-12,310.9,327.0,305.82,324.81,21.654,31066200,0.0
2017-05-05,314.88,327.6599,290.7601,308.35,20.5567,42126055,0.0
2017-04-28,309.22,314.8,305.86,314.07,20.938,23806017,0.0
2017-04-21,302.7,309.15,297.9,305.6,20.3733,21731566,0.0
