gvkey,permno,adate,qdate,public_date,pcf,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,staff_sale,accrual,PEG_trailing,TICKER
001690,14593,09/30/2014,06/30/2015,10/31/2015,8.221,0.225,0.226,0.442,0.319,0.355,0.233,1.100,0.480,1.114,56.677,4.263,30.209,0.034,0.000,-0.121,,AAPL
001690,14593,09/30/2015,09/30/2015,11/30/2015,8.116,0.218,0.228,0.446,0.313,0.388,0.309,1.434,0.516,1.109,58.112,3.953,26.655,0.035,0.000,-0.107,0.827,AAPL
001690,14593,09/30/2015,09/30/2015,12/31/2015,7.182,0.218,0.228,0.446,0.313,0.388,0.309,1.434,0.516,1.109,58.112,3.953,26.655,0.035,0.000,-0.107,0.736,AAPL
001690,14593,09/30/2015,09/30/2015,01/31/2016,6.641,0.218,0.228,0.446,0.313,0.388,0.309,1.434,0.516,1.109,58.112,3.953,26.655,0.035,0.000,-0.107,0.680,AAPL
001690,14593,09/30/2015,12/31/2015,02/29/2016,7.147,0.218,0.229,0.450,0.303,0.362,0.279,1.226,0.525,1.085,55.875,4.364,39.526,0.037,0.000,-0.077,,AAPL
001690,14593,09/30/2015,12/31/2015,03/31/2016,7.961,0.218,0.229,0.450,0.303,0.362,0.279,1.226,0.525,1.085,55.875,4.364,39.526,0.037,0.000,-0.077,,AAPL
001690,14593,09/30/2015,12/31/2015,04/30/2016,6.845,0.218,0.229,0.450,0.303,0.362,0.279,1.226,0.525,1.085,55.875,4.364,39.526,0.037,0.000,-0.077,,AAPL
001690,14593,09/30/2015,03/31/2016,05/31/2016,8.100,0.235,0.223,0.448,0.279,0.340,0.307,1.307,0.585,1.117,54.950,4.161,26.791,0.040,0.000,-0.059,,AAPL
001690,14593,09/30/2015,03/31/2016,06/30/2016,7.635,0.235,0.223,0.448,0.279,0.340,0.307,1.307,0.585,1.117,54.950,4.161,26.791,0.040,0.000,-0.059,,AAPL
001690,14593,09/30/2015,03/31/2016,07/31/2016,8.316,0.235,0.223,0.448,0.279,0.340,0.307,1.307,0.585,1.117,54.950,4.161,26.791,0.040,0.000,-0.059,,AAPL
001690,14593,09/30/2015,06/30/2016,08/31/2016,9.050,0.252,0.218,0.444,0.253,0.320,0.327,1.367,0.664,1.170,54.854,4.059,17.406,0.044,0.000,-0.052,,AAPL
001690,14593,09/30/2015,06/30/2016,09/30/2016,9.643,0.252,0.218,0.444,0.253,0.320,0.327,1.367,0.664,1.170,54.854,4.059,17.406,0.044,0.000,-0.052,,AAPL
001690,14593,09/30/2015,06/30/2016,10/31/2016,9.584,0.252,0.218,0.444,0.253,0.320,0.327,1.367,0.664,1.170,54.854,4.059,17.406,0.044,0.000,-0.052,,AAPL
001690,14593,09/30/2016,09/30/2016,11/30/2016,8.953,0.267,0.212,0.435,0.226,0.307,0.370,1.508,0.850,1.353,54.263,3.335,7.720,0.047,0.000,-0.066,0.855,AAPL
001690,14593,09/30/2016,09/30/2016,12/31/2016,9.251,0.267,0.212,0.435,0.226,0.307,0.370,1.508,0.850,1.353,54.263,3.335,7.720,0.047,0.000,-0.066,0.896,AAPL
001690,14593,09/30/2016,09/30/2016,01/31/2017,9.672,0.267,0.212,0.435,0.226,0.307,0.370,1.508,0.850,1.353,54.263,3.335,7.720,0.047,0.000,-0.066,0.939,AAPL
001690,14593,09/30/2016,12/31/2016,02/28/2017,10.987,0.272,0.207,0.433,0.228,0.297,0.357,1.441,0.808,1.293,55.187,3.893,9.840,0.048,0.000,-0.065,,AAPL
001690,14593,09/30/2016,12/31/2016,03/31/2017,11.432,0.272,0.207,0.433,0.228,0.297,0.357,1.441,0.808,1.293,55.187,3.893,9.840,0.048,0.000,-0.065,,AAPL
001690,14593,09/30/2016,12/31/2016,04/30/2017,11.449,0.272,0.207,0.433,0.228,0.297,0.357,1.441,0.808,1.293,55.187,3.893,9.840,0.048,0.000,-0.065,,AAPL
001690,14593,09/30/2016,03/31/2017,05/31/2017,12.006,0.271,0.207,0.431,0.221,0.296,0.367,1.480,0.833,1.318,52.323,3.857,8.999,0.049,0.000,-0.064,,AAPL
001690,14593,09/30/2016,03/31/2017,06/30/2017,11.223,0.271,0.207,0.431,0.221,0.296,0.367,1.480,0.833,1.318,52.323,3.857,8.999,0.049,0.000,-0.064,,AAPL
001690,14593,09/30/2016,03/31/2017,07/31/2017,11.580,0.271,0.207,0.431,0.221,0.296,0.367,1.480,0.833,1.318,52.323,3.857,8.999,0.049,0.000,-0.064,,AAPL
001690,14593,09/30/2016,06/30/2017,08/31/2017,13.222,0.270,0.209,0.431,0.217,0.298,0.380,1.528,0.854,1.338,46.686,3.772,8.333,0.050,0.000,-0.053,0.338,AAPL
001690,14593,09/30/2016,06/30/2017,09/30/2017,12.331,0.270,0.209,0.431,0.217,0.298,0.380,1.528,0.854,1.338,46.686,3.772,8.333,0.050,0.000,-0.053,0.318,AAPL
001690,14593,09/30/2016,06/30/2017,10/31/2017,13.547,0.270,0.209,0.431,0.217,0.298,0.380,1.528,0.854,1.338,46.686,3.772,8.333,0.050,0.000,-0.053,0.349,AAPL
001690,14593,09/30/2017,09/30/2017,11/30/2017,13.874,0.265,0.211,0.426,0.203,0.302,0.420,1.800,0.736,1.276,37.684,3.112,8.237,0.051,0.000,-0.044,1.275,AAPL
001690,14593,09/30/2017,09/30/2017,12/31/2017,13.536,0.265,0.211,0.426,0.203,0.302,0.420,1.800,0.736,1.276,37.684,3.112,8.237,0.051,0.000,-0.044,1.255,AAPL
001690,14593,09/30/2017,09/30/2017,01/31/2018,13.358,0.265,0.211,0.426,0.203,0.302,0.420,1.800,0.736,1.276,37.684,3.112,8.237,0.051,0.000,-0.044,1.242,AAPL
001690,14593,09/30/2017,12/31/2017,02/28/2018,13.940,0.257,0.211,0.426,0.214,0.311,0.410,1.703,0.795,1.313,35.831,3.224,8.242,0.051,0.000,-0.040,0.427,AAPL
001690,14593,09/30/2017,12/31/2017,03/31/2018,12.792,0.257,0.211,0.426,0.214,0.311,0.410,1.703,0.795,1.313,35.831,3.224,8.242,0.051,0.000,-0.040,0.403,AAPL
001690,14593,09/30/2017,12/31/2017,04/30/2018,12.528,0.257,0.211,0.426,0.214,0.311,0.410,1.703,0.795,1.313,35.831,3.224,8.242,0.051,0.000,-0.040,0.397,AAPL
001690,14593,09/30/2017,03/31/2018,05/31/2018,13.619,0.247,0.215,0.425,0.209,0.338,0.424,1.802,0.816,1.331,28.349,3.301,7.722,0.051,0.000,-0.039,0.491,AAPL
001690,14593,09/30/2017,03/31/2018,06/30/2018,13.292,0.247,0.215,0.425,0.209,0.338,0.424,1.802,0.816,1.331,28.349,3.301,7.722,0.051,0.000,-0.039,0.486,AAPL
001690,14593,09/30/2017,03/31/2018,07/31/2018,13.628,0.247,0.215,0.425,0.209,0.338,0.424,1.802,0.816,1.331,28.349,3.301,7.722,0.051,0.000,-0.039,0.500,AAPL
001690,14593,09/30/2017,06/30/2018,08/31/2018,14.945,0.240,0.220,0.424,0.210,0.376,0.436,1.904,0.786,1.314,25.698,3.241,8.240,0.053,0.000,-0.047,0.568,AAPL
001690,14593,09/30/2017,06/30/2018,09/30/2018,14.591,0.240,0.220,0.424,0.210,0.376,0.436,1.904,0.786,1.314,25.698,3.241,8.240,0.053,0.000,-0.047,0.563,AAPL
001690,14593,09/30/2017,06/30/2018,10/31/2018,14.117,0.240,0.220,0.424,0.210,0.376,0.436,1.904,0.786,1.314,25.698,3.241,8.240,0.053,0.000,-0.047,0.546,AAPL
001690,14593,09/30/2018,09/30/2018,11/30/2018,10.944,0.231,0.224,0.418,0.216,0.436,0.467,2.413,0.567,1.124,35.060,2.927,18.335,0.054,0.000,-0.048,1.486,AAPL
001690,14593,09/30/2018,09/30/2018,12/31/2018,9.635,0.231,0.224,0.418,0.216,0.436,0.467,2.413,0.567,1.124,35.060,2.927,18.335,0.054,0.000,-0.048,1.312,AAPL
001690,14593,09/30/2018,09/30/2018,01/31/2019,10.135,0.231,0.224,0.418,0.216,0.436,0.467,2.413,0.567,1.124,35.060,2.927,18.335,0.054,0.000,-0.048,1.385,AAPL
001690,14593,09/30/2018,12/31/2018,02/28/2019,10.767,0.235,0.227,0.426,0.213,0.484,0.452,2.119,0.773,1.285,26.635,3.484,9.094,0.056,0.000,-0.044,0.354,AAPL
001690,14593,09/30/2018,12/31/2018,03/31/2019,11.811,0.235,0.227,0.426,0.213,0.484,0.452,2.119,0.773,1.285,26.635,3.484,9.094,0.056,0.000,-0.044,0.389,AAPL
001690,14593,09/30/2018,12/31/2018,04/30/2019,12.176,0.235,0.227,0.426,0.213,0.484,0.452,2.119,0.773,1.285,26.635,3.484,9.094,0.056,0.000,-0.044,0.411,AAPL
001690,14593,09/30/2018,03/31/2019,05/31/2019,11.210,0.248,0.221,0.426,0.212,0.488,0.456,2.209,0.746,1.255,30.010,3.442,9.952,0.059,0.000,-0.041,0.354,AAPL
001690,14593,09/30/2018,03/31/2019,06/30/2019,12.481,0.248,0.221,0.426,0.212,0.488,0.456,2.209,0.746,1.255,30.010,3.442,9.952,0.059,0.000,-0.041,0.400,AAPL
001690,14593,09/30/2018,03/31/2019,07/31/2019,13.399,0.248,0.221,0.426,0.212,0.488,0.456,2.209,0.746,1.255,30.010,3.442,9.952,0.059,0.000,-0.041,0.431,AAPL
001690,14593,09/30/2018,06/30/2019,08/31/2019,13.671,0.254,0.215,0.426,0.214,0.499,0.459,2.285,0.802,1.298,34.627,3.660,8.503,0.061,0.000,-0.038,0.384,AAPL
001690,14593,09/30/2018,06/30/2019,09/30/2019,14.422,0.254,0.215,0.426,0.214,0.499,0.459,2.285,0.802,1.298,34.627,3.660,8.503,0.061,0.000,-0.038,0.412,AAPL
001690,14593,09/30/2018,06/30/2019,10/31/2019,16.018,0.254,0.215,0.426,0.214,0.499,0.459,2.285,0.802,1.298,34.627,3.660,8.503,0.061,0.000,-0.038,0.458,AAPL
001690,14593,09/30/2019,09/30/2019,11/30/2019,17.113,0.256,0.212,0.422,0.214,0.541,0.504,2.741,0.951,1.540,37.331,2.950,4.556,0.062,0.000,-0.040,1.687,AAPL
001690,14593,09/30/2019,09/30/2019,12/31/2019,18.556,0.256,0.212,0.422,0.214,0.541,0.504,2.741,0.951,1.540,37.331,2.950,4.556,0.062,0.000,-0.040,1.853,AAPL
001690,14593,09/30/2019,09/30/2019,01/31/2020,19.516,0.256,0.212,0.422,0.214,0.541,0.504,2.741,0.951,1.540,37.331,2.950,4.556,0.062,0.000,-0.040,1.953,AAPL
002176,17778,12/31/2009,12/31/2009,02/28/2010,7.984,0.000,0.072,0.146,0.058,0.060,0.202,1.231,,,14.043,4.247,,0.000,0.000,-0.028,3.765,BRK
002176,17778,12/31/2009,12/31/2009,03/31/2010,7.917,0.000,0.072,0.146,0.058,0.060,0.202,1.231,,,14.043,4.247,,0.000,0.000,-0.028,3.819,BRK
006266,22111,12/31/2009,12/31/2009,02/28/2010,10.490,0.434,0.198,0.749,0.218,0.256,0.140,0.872,0.894,1.820,3.041,2.405,3.475,0.113,0.236,-0.048,2.203,JNJ
006266,22111,12/31/2009,12/31/2009,03/31/2010,10.845,0.434,0.198,0.749,0.218,0.256,0.140,0.872,0.894,1.820,3.041,2.405,3.475,0.113,0.236,-0.048,2.280,JNJ
006266,22111,12/31/2009,12/31/2009,04/30/2010,10.695,0.434,0.198,0.749,0.218,0.256,0.140,0.872,0.894,1.820,3.041,2.405,3.475,0.113,0.236,-0.048,2.249,JNJ
006266,22111,12/31/2009,03/31/2010,05/31/2010,9.223,0.407,0.213,0.748,0.219,0.270,0.141,0.834,0.838,1.884,2.932,2.745,3.565,0.112,0.236,-0.046,1.135,JNJ
006266,22111,12/31/2009,03/31/2010,06/30/2010,9.343,0.407,0.213,0.748,0.219,0.270,0.141,0.834,0.838,1.884,2.932,2.745,3.565,0.112,0.236,-0.046,1.150,JNJ
006266,22111,12/31/2009,03/31/2010,07/31/2010,9.190,0.407,0.213,0.748,0.219,0.270,0.141,0.834,0.838,1.884,2.932,2.745,3.565,0.112,0.236,-0.046,1.131,JNJ
006266,22111,12/31/2009,06/30/2010,08/31/2010,8.770,0.410,0.216,0.746,0.215,0.262,0.136,0.799,0.922,1.997,3.015,2.828,3.278,0.112,0.236,-0.048,1.142,JNJ
006266,22111,12/31/2009,06/30/2010,09/30/2010,9.530,0.410,0.216,0.746,0.215,0.262,0.136,0.799,0.922,1.997,3.015,2.828,3.278,0.112,0.236,-0.048,1.241,JNJ
006266,22111,12/31/2009,06/30/2010,10/31/2010,9.804,0.410,0.216,0.746,0.215,0.262,0.136,0.799,0.922,1.997,3.015,2.828,3.278,0.112,0.236,-0.048,1.277,JNJ
006266,22111,12/31/2009,09/30/2010,11/30/2010,9.471,0.417,0.218,0.743,0.210,0.255,0.135,0.772,1.049,2.141,3.059,3.022,2.929,0.113,0.236,-0.045,1.100,JNJ
006266,22111,12/31/2009,09/30/2010,12/31/2010,9.517,0.417,0.218,0.743,0.210,0.255,0.135,0.772,1.049,2.141,3.059,3.022,2.929,0.113,0.236,-0.045,1.106,JNJ
006266,22111,12/31/2009,09/30/2010,01/31/2011,9.197,0.417,0.218,0.743,0.210,0.255,0.135,0.772,1.049,2.141,3.059,3.022,2.929,0.113,0.236,-0.045,1.069,JNJ
006266,22111,12/31/2010,12/31/2010,02/28/2011,10.256,0.435,0.217,0.743,0.197,0.242,0.139,0.819,1.199,2.050,3.003,2.875,2.541,0.111,0.226,-0.031,1.251,JNJ
006266,22111,12/31/2010,12/31/2010,03/31/2011,9.909,0.435,0.217,0.743,0.197,0.242,0.139,0.819,1.199,2.050,3.003,2.875,2.541,0.111,0.226,-0.031,1.207,JNJ
006266,22111,12/31/2010,12/31/2010,04/30/2011,10.991,0.435,0.217,0.743,0.197,0.242,0.139,0.819,1.199,2.050,3.003,2.875,2.541,0.111,0.226,-0.031,1.339,JNJ
006266,22111,12/31/2010,03/31/2011,05/31/2011,12.288,0.483,0.198,0.741,0.200,0.217,0.136,0.772,1.170,2.183,2.916,3.133,2.572,0.113,0.226,-0.028,4.250,JNJ
006266,22111,12/31/2010,03/31/2011,06/30/2011,12.147,0.483,0.198,0.741,0.200,0.217,0.136,0.772,1.170,2.183,2.916,3.133,2.572,0.113,0.226,-0.028,4.202,JNJ
006266,22111,12/31/2010,03/31/2011,07/31/2011,11.831,0.483,0.198,0.741,0.200,0.217,0.136,0.772,1.170,2.183,2.916,3.133,2.572,0.113,0.226,-0.028,4.092,JNJ
006266,22111,12/31/2010,06/30/2011,08/31/2011,11.955,0.517,0.183,0.740,0.194,0.199,0.149,0.787,1.244,2.245,2.816,3.168,2.383,0.115,0.226,-0.034,16.247,JNJ
006266,22111,12/31/2010,06/30/2011,09/30/2011,11.572,0.517,0.183,0.740,0.194,0.199,0.149,0.787,1.244,2.245,2.816,3.168,2.383,0.115,0.226,-0.034,15.726,JNJ
006266,22111,12/31/2010,06/30/2011,10/31/2011,11.699,0.517,0.183,0.740,0.194,0.199,0.149,0.787,1.244,2.245,2.816,3.168,2.383,0.115,0.226,-0.034,15.898,JNJ
006266,22111,12/31/2010,09/30/2011,11/30/2011,12.047,0.534,0.177,0.738,0.185,0.188,0.158,0.812,1.283,2.258,2.767,3.150,2.283,0.114,0.226,-0.031,,JNJ
006266,22111,12/31/2010,09/30/2011,12/31/2011,12.207,0.534,0.177,0.738,0.185,0.188,0.158,0.812,1.283,2.258,2.767,3.150,2.283,0.114,0.226,-0.031,,JNJ
006266,22111,12/31/2010,09/30/2011,01/31/2012,12.268,0.534,0.177,0.738,0.185,0.188,0.158,0.812,1.283,2.258,2.767,3.150,2.283,0.114,0.226,-0.031,,JNJ
006266,22111,12/31/2011,12/31/2011,02/29/2012,12.495,0.636,0.149,0.737,0.179,0.165,0.185,0.991,1.414,2.381,2.935,3.176,2.064,0.116,0.234,-0.043,,JNJ
006266,22111,12/31/2011,12/31/2011,03/31/2012,12.665,0.636,0.149,0.737,0.179,0.165,0.185,0.991,1.414,2.381,2.935,3.176,2.064,0.116,0.234,-0.043,,JNJ
006266,22111,12/31/2011,12/31/2011,04/30/2012,12.500,0.636,0.149,0.737,0.179,0.165,0.185,0.991,1.414,2.381,2.935,3.176,2.064,0.116,0.234,-0.043,,JNJ
006266,22111,12/31/2011,03/31/2012,05/31/2012,11.603,0.618,0.155,0.735,0.174,0.163,0.179,0.874,1.462,2.509,2.659,3.209,1.988,0.115,0.234,-0.042,,JNJ
006266,22111,12/31/2011,03/31/2012,06/30/2012,12.556,0.618,0.155,0.735,0.174,0.163,0.179,0.874,1.462,2.509,2.659,3.209,1.988,0.115,0.234,-0.042,,JNJ
006266,22111,12/31/2011,03/31/2012,07/31/2012,13.819,0.618,0.155,0.735,0.174,0.163,0.179,0.874,1.462,2.509,2.659,3.209,1.988,0.115,0.234,-0.042,,JNJ
006266,22111,12/31/2011,06/30/2012,08/31/2012,11.920,0.727,0.135,0.735,0.173,0.140,0.174,0.903,1.273,2.305,2.531,3.413,2.221,0.120,0.234,-0.060,,JNJ
006266,22111,12/31/2011,06/30/2012,09/30/2012,12.182,0.727,0.135,0.735,0.173,0.140,0.174,0.903,1.273,2.305,2.531,3.413,2.221,0.120,0.234,-0.060,,JNJ
006266,22111,12/31/2011,06/30/2012,10/31/2012,12.519,0.727,0.135,0.735,0.173,0.140,0.174,0.903,1.273,2.305,2.531,3.413,2.221,0.120,0.234,-0.060,,JNJ
006266,22111,12/31/2011,09/30/2012,11/30/2012,12.490,0.762,0.129,0.735,0.177,0.137,0.168,0.915,1.120,2.154,2.447,3.545,2.489,0.130,0.234,-0.060,,JNJ
006266,22111,12/31/2011,09/30/2012,12/31/2012,12.557,0.762,0.129,0.735,0.177,0.137,0.168,0.915,1.120,2.154,2.447,3.545,2.489,0.130,0.234,-0.060,,JNJ
006266,22111,12/31/2011,09/30/2012,01/31/2013,13.241,0.762,0.129,0.735,0.177,0.137,0.168,0.915,1.120,2.154,2.447,3.545,2.489,0.130,0.234,-0.060,,JNJ
006266,22111,12/31/2012,12/31/2012,02/28/2013,13.819,0.609,0.161,0.734,0.177,0.171,0.151,0.872,0.869,1.901,2.595,3.304,3.076,0.131,0.000,-0.039,,JNJ
006266,22111,12/31/2012,12/31/2012,03/31/2013,14.812,0.609,0.161,0.734,0.177,0.171,0.151,0.872,0.869,1.901,2.595,3.304,3.076,0.131,0.000,-0.039,,JNJ
006266,22111,12/31/2012,12/31/2012,04/30/2013,15.484,0.609,0.161,0.734,0.177,0.171,0.151,0.872,0.869,1.901,2.595,3.304,3.076,0.131,0.000,-0.039,,JNJ
006266,22111,12/31/2012,03/31/2013,05/31/2013,15.893,0.647,0.152,0.734,0.182,0.160,0.152,0.866,0.840,1.901,2.380,3.531,3.221,0.132,0.000,-0.037,,JNJ
006266,22111,12/31/2012,03/31/2013,06/30/2013,16.210,0.647,0.152,0.734,0.182,0.160,0.152,0.866,0.840,1.901,2.380,3.531,3.221,0.132,0.000,-0.037,,JNJ
006266,22111,12/31/2012,03/31/2013,07/31/2013,17.652,0.647,0.152,0.734,0.182,0.160,0.152,0.866,0.840,1.901,2.380,3.531,3.221,0.132,0.000,-0.037,,JNJ
006266,22111,12/31/2012,06/30/2013,08/31/2013,16.019,0.539,0.184,0.736,0.185,0.192,0.142,0.834,0.928,2.005,2.397,3.345,2.950,0.125,0.000,-0.019,11.240,JNJ
006266,22111,12/31/2012,06/30/2013,09/30/2013,16.071,0.539,0.184,0.736,0.185,0.192,0.142,0.834,0.928,2.005,2.397,3.345,2.950,0.125,0.000,-0.019,11.276,JNJ
006266,22111,12/31/2012,06/30/2013,10/31/2013,17.169,0.539,0.184,0.736,0.185,0.192,0.142,0.834,0.928,2.005,2.397,3.345,2.950,0.125,0.000,-0.019,12.046,JNJ
006266,22111,12/31/2012,09/30/2013,11/30/2013,16.040,0.552,0.183,0.741,0.186,0.185,0.135,0.822,0.966,2.042,2.347,3.240,2.809,0.119,0.000,-0.031,10.484,JNJ
006266,22111,12/31/2012,09/30/2013,12/31/2013,15.520,0.552,0.183,0.741,0.186,0.185,0.135,0.822,0.966,2.042,2.347,3.240,2.809,0.119,0.000,-0.031,10.144,JNJ
006266,22111,12/31/2012,09/30/2013,01/31/2014,14.991,0.552,0.183,0.741,0.186,0.185,0.135,0.822,0.966,2.042,2.347,3.240,2.809,0.119,0.000,-0.031,9.799,JNJ
006266,22111,12/31/2013,12/31/2013,02/28/2014,14.965,0.527,0.194,0.744,0.182,0.189,0.153,0.792,1.138,2.197,2.373,3.079,2.320,0.123,0.000,-0.028,6.985,JNJ
006266,22111,12/31/2013,12/31/2013,03/31/2014,15.954,0.527,0.194,0.744,0.182,0.189,0.153,0.792,1.138,2.197,2.373,3.079,2.320,0.123,0.000,-0.028,7.448,JNJ
006266,22111,12/31/2013,12/31/2013,04/30/2014,16.451,0.527,0.194,0.744,0.182,0.189,0.153,0.792,1.138,2.197,2.373,3.079,2.320,0.123,0.000,-0.028,7.680,JNJ
006266,22111,12/31/2013,03/31/2014,05/31/2014,15.060,0.494,0.209,0.747,0.188,0.204,0.137,0.783,1.099,2.192,2.282,3.065,2.436,0.122,0.000,-0.031,2.232,JNJ
006266,22111,12/31/2013,03/31/2014,06/30/2014,15.529,0.494,0.209,0.747,0.188,0.204,0.137,0.783,1.099,2.192,2.282,3.065,2.436,0.122,0.000,-0.031,2.301,JNJ
006266,22111,12/31/2013,03/31/2014,07/31/2014,14.822,0.494,0.209,0.747,0.188,0.204,0.137,0.783,1.099,2.192,2.282,3.065,2.436,0.122,0.000,-0.031,2.201,JNJ
006266,22111,12/31/2013,06/30/2014,08/31/2014,14.973,0.487,0.212,0.745,0.190,0.203,0.143,0.769,1.158,2.267,2.332,3.100,2.328,0.120,0.000,-0.031,1.475,JNJ
006266,22111,12/31/2013,06/30/2014,09/30/2014,15.386,0.487,0.212,0.745,0.190,0.203,0.143,0.769,1.158,2.267,2.332,3.100,2.328,0.120,0.000,-0.031,1.516,JNJ
006266,22111,12/31/2013,06/30/2014,10/31/2014,15.441,0.487,0.212,0.745,0.190,0.203,0.143,0.769,1.158,2.267,2.332,3.100,2.328,0.120,0.000,-0.031,1.533,JNJ
006266,22111,12/31/2013,09/30/2014,11/30/2014,16.607,0.443,0.233,0.747,0.193,0.220,0.148,0.747,1.272,2.415,2.322,3.041,2.173,0.116,0.000,-0.007,0.954,JNJ
006266,22111,12/31/2013,09/30/2014,12/31/2014,16.043,0.443,0.233,0.747,0.193,0.220,0.148,0.747,1.272,2.415,2.322,3.041,2.173,0.116,0.000,-0.007,0.921,JNJ
006266,22111,12/31/2013,09/30/2014,01/31/2015,15.363,0.443,0.233,0.747,0.193,0.220,0.148,0.747,1.272,2.415,2.322,3.041,2.173,0.116,0.000,-0.007,0.882,JNJ
006266,22111,12/31/2014,12/31/2014,02/28/2015,15.431,0.476,0.220,0.746,0.191,0.216,0.178,0.880,1.319,2.364,2.347,2.757,2.172,0.117,0.000,-0.016,1.004,JNJ
006266,22111,12/31/2014,12/31/2014,03/31/2015,15.144,0.476,0.220,0.746,0.191,0.216,0.178,0.880,1.319,2.364,2.347,2.757,2.172,0.117,0.000,-0.016,0.986,JNJ
006266,22111,12/31/2014,12/31/2014,04/30/2015,14.933,0.476,0.220,0.746,0.191,0.216,0.178,0.880,1.319,2.364,2.347,2.757,2.172,0.117,0.000,-0.016,0.972,JNJ
006266,22111,12/31/2014,03/31/2015,05/31/2015,15.941,0.493,0.216,0.745,0.187,0.201,0.162,0.803,1.340,2.468,2.289,2.781,2.083,0.119,0.000,-0.011,1.071,JNJ
006266,22111,12/31/2014,03/31/2015,06/30/2015,15.514,0.493,0.216,0.745,0.187,0.201,0.162,0.803,1.340,2.468,2.289,2.781,2.083,0.119,0.000,-0.011,1.043,JNJ
006266,22111,12/31/2014,03/31/2015,07/31/2015,15.930,0.493,0.216,0.745,0.187,0.201,0.162,0.803,1.340,2.468,2.289,2.781,2.083,0.119,0.000,-0.011,1.072,JNJ
006266,22111,12/31/2014,06/30/2015,08/31/2015,15.227,0.493,0.224,0.747,0.180,0.209,0.167,0.836,1.363,2.473,2.204,2.705,2.024,0.123,0.000,-0.007,0.724,JNJ
006266,22111,12/31/2014,06/30/2015,09/30/2015,15.125,0.493,0.224,0.747,0.180,0.209,0.167,0.836,1.363,2.473,2.204,2.705,2.024,0.123,0.000,-0.007,0.719,JNJ
006266,22111,12/31/2014,06/30/2015,10/31/2015,16.356,0.493,0.224,0.747,0.180,0.209,0.167,0.836,1.363,2.473,2.204,2.705,2.024,0.123,0.000,-0.007,0.778,JNJ
006266,22111,12/31/2014,09/30/2015,11/30/2015,15.091,0.548,0.209,0.745,0.172,0.196,0.172,0.873,1.375,2.452,2.198,2.695,1.968,0.127,0.000,-0.029,0.848,JNJ
006266,22111,12/31/2014,09/30/2015,12/31/2015,15.312,0.548,0.209,0.745,0.172,0.196,0.172,0.873,1.375,2.452,2.198,2.695,1.968,0.127,0.000,-0.029,0.860,JNJ
006266,22111,12/31/2014,09/30/2015,01/31/2016,15.568,0.548,0.209,0.745,0.172,0.196,0.172,0.873,1.375,2.452,2.198,2.695,1.968,0.127,0.000,-0.029,0.874,JNJ
006266,22111,12/31/2015,12/31/2015,02/29/2016,15.058,0.530,0.220,0.747,0.167,0.210,0.153,0.875,1.383,2.170,2.181,2.458,2.159,0.132,0.000,-0.029,1.467,JNJ
006266,22111,12/31/2015,12/31/2015,03/31/2016,15.481,0.530,0.220,0.747,0.167,0.210,0.153,0.875,1.383,2.170,2.181,2.458,2.159,0.132,0.000,-0.029,1.509,JNJ
006266,22111,12/31/2015,12/31/2015,04/30/2016,16.036,0.530,0.220,0.747,0.167,0.210,0.153,0.875,1.383,2.170,2.181,2.458,2.159,0.132,0.000,-0.029,1.563,JNJ
006266,22111,12/31/2015,03/31/2016,05/31/2016,17.059,0.534,0.222,0.747,0.169,0.211,0.176,0.867,1.500,2.483,2.169,2.887,1.900,0.134,0.000,-0.020,1.260,JNJ
006266,22111,12/31/2015,03/31/2016,06/30/2016,18.363,0.534,0.222,0.747,0.169,0.211,0.176,0.867,1.500,2.483,2.169,2.887,1.900,0.134,0.000,-0.020,1.356,JNJ
006266,22111,12/31/2015,03/31/2016,07/31/2016,18.958,0.534,0.222,0.747,0.169,0.211,0.176,0.867,1.500,2.483,2.169,2.887,1.900,0.134,0.000,-0.020,1.400,JNJ
006266,22111,12/31/2015,06/30/2016,08/31/2016,18.179,0.560,0.212,0.750,0.172,0.201,0.199,0.886,1.638,2.614,2.149,2.913,1.817,0.135,0.000,-0.022,3.416,JNJ
006266,22111,12/31/2015,06/30/2016,09/30/2016,17.995,0.560,0.212,0.750,0.172,0.201,0.199,0.886,1.638,2.614,2.149,2.913,1.817,0.135,0.000,-0.022,3.381,JNJ
006266,22111,12/31/2015,06/30/2016,10/31/2016,17.669,0.560,0.212,0.750,0.172,0.201,0.199,0.886,1.638,2.614,2.149,2.913,1.817,0.135,0.000,-0.022,3.320,JNJ
006266,22111,12/31/2015,09/30/2016,11/30/2016,17.608,0.535,0.223,0.749,0.175,0.213,0.219,0.902,1.710,2.668,2.165,2.962,1.814,0.134,0.000,-0.009,1.944,JNJ
006266,22111,12/31/2015,09/30/2016,12/31/2016,18.227,0.535,0.223,0.749,0.175,0.213,0.219,0.902,1.710,2.668,2.165,2.962,1.814,0.134,0.000,-0.009,2.012,JNJ
006266,22111,12/31/2015,09/30/2016,01/31/2017,17.917,0.535,0.223,0.749,0.175,0.213,0.219,0.902,1.710,2.668,2.165,2.962,1.814,0.134,0.000,-0.009,1.978,JNJ
