Date,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ
2017-10-04,18074.85945559527,18308.240798243296,2.466302130390353,2.667713936875806,2.9009200330864373,1.1132092188572218,2.1392004545463825,4.5127804731572905,4.1888709955917305,147140.22937738374
2017-10-05,18075.050247758212,18308.865286942895,2.4663055075352975,2.665799200393765,2.896179480908112,1.1051257299486643,2.137692807072721,4.491854869315823,4.191304429488795,147141.8115964249
2017-10-06,18075.356315263736,18309.391165000485,2.466306839081432,2.6639778567814187,2.8915315845246807,1.0963737632208919,2.136084789812136,4.470399126428552,4.193723057919424,147143.3311854424
2017-10-07,18075.766380971407,18309.816487943262,2.466306079721442,2.6623074814250436,2.8870362502938174,1.0869964299899464,2.1343908706444217,4.448655097995095,4.1961100581799,147144.77602527215
2017-10-08,18076.26748422374,18310.139677269297,2.466303188892116,2.6608448700073977,2.8827527970284996,1.0770436464327597,2.132626811507154,4.426866913923351,4.198449418425477,147146.13437549496
2017-10-09,18076.845060800988,18310.35950251669,2.4662981313033656,2.659645486751393,2.8787394214402546,1.0665717652787152,2.130809525380002,4.40527823382891,4.200726070200515,147147.39495898236
2017-10-10,18077.483043441523,18310.475063428596,2.4662908774357897,2.658762921640714,2.8750526693559295,1.0556431438462794,2.1289569176005645,4.384129520145647,4.202926009605019,147148.54704494745
2017-10-11,18078.16398246774,18310.485772544635,2.4662814040036385,2.658248361628849,2.8717469174913193,1.0443256521142303,2.1270877129016394,4.363655361314222,4.205036406038658,147149.58052990495
2017-10-12,18078.86918583086,18310.391338524834,2.466269694380657,2.658150080750091,2.8688738705048027,1.0326921251095225,2.1252212697392916,4.344081874640458,4.207045697597204,147150.4860159462
2017-10-13,18079.57887766437,18310.191750484188,2.466255738986888,2.658512953901856,2.866482077949796,1.020819764446352,2.123377383646982,4.3256242174166,4.20894367233848,147151.2548857416
2017-10-14,18080.272374217042,18309.88726358471,2.466239535635146,2.659377998878305,2.864616475596995,1.0087894943579385,2.121576081501437,4.3084842335870555,4.210721534784042,147151.87937369375
2017-10-15,18080.928275825107,18309.478386097737,2.466221089836438,2.6607819510022095,2.8633179554071506,0.9966852780189069,2.1198374087190137,4.292848261631606,4.212371957177199,147152.3526326796
2017-10-16,18081.524673381842,18308.965868112668,2.466200415064181,2.6627568744272434,2.862622968204004,0.9845934003573216,2.118181211515411,4.278885127451433,4.213889115176181,147152.66879583872
2017-10-17,18082.039367573343,18308.350692030173,2.466177532977578,2.6653298138687447,2.862563162826903,0.972601723897388,2.1166269164552074,4.266744343898051,4.215268707821505,147152.8230328896
2017-10-18,18082.45009897427,18307.634064937916,2.4661524736049953,2.668522490170217,2.863165065235831,0.9607989244531425,2.115193309589553,4.256554536206526,4.2165079617773875,147152.81160048244
2017-10-19,18082.73478693868,18306.817412926495,2.4661252754885976,2.672351042728541,2.864449800700756,0.9492737137072829,2.113898317529369,4.248422110008682,4.217605620006552,147152.63188613005
2017-10-20,18082.871775080777,18305.902377362134,2.466095985791872,2.6768258213864717,2.866432861835329,0.9381140558554846,2.112758792826695,4.242430175838318,4.218561915194662,147152.28244529295
2017-10-21,18082.840081020124,18304.890813092137,2.466064660371958,2.681951229960236,2.8691239248353493,0.927406385573587,2.1117903060378262,4.238637741129478,4.219378528392926,147151.76303123563
2017-10-22,18082.6196479673,18303.784788518882,2.4660313638189413,2.687725623106974,2.8725267158586725,0.9172348345721264,2.11100694681812,4.2370791776828,4.220058533493961,147151.07461731348
2017-10-23,18082.1915956506,18302.58658743944,2.46599616946443,2.6941412577555646,2.876638929039167,0.9076804739397013,2.110421136349818,4.23776396946747,4.220606328295107,147150.21941139584
2017-10-24,18081.538468032926,18301.298712510747,2.4659591593618138,2.701184299829545,2.8814521971670093,0.8988205793441755,2.110043453330948,4.24067674247174,4.221027553033717,147149.20086218123
2017-10-25,18080.644475241992,18299.923890165264,2.465920424240625,2.7088348864869034,2.88695211559527,0.8907279259600122,2.1098824756557715,4.245777575148043,4.2213289973992705,147148.02365721166
2017-10-26,18079.49572713658,18298.46507676986,2.465880063437381,2.717067243593223,2.8931183194527454,0.8834701197230377,2.1099446397960073,4.253002584854563,4.221518497136196,147146.69371244867
2017-10-27,18078.080455957395,18296.92546579121,2.465838184805134,2.7258498576367276,2.8999246137597594,0.8771089711832558,2.1102341197479833,4.262264782608178,4.221604821448099,147145.21815332948
2017-10-28,18076.389225563362,18295.308495705267,2.465794904603801,2.7351457007909756,2.907339155561781,0.8716999178352116,2.110752727245204,4.273455185468117,4.221597552497631,147143.60528728028
2017-10-29,18074.415124832638,18293.617858366055,2.465750347373061,2.7449125073380496,2.9153246867195928,0.8672915003576609,2.111499834749866,4.286444172998332,4.221506958365825,147141.86456772345
2017-10-30,18072.15394291188,18291.857507531065,2.4657046457893346,2.75510309918671,2.9238388155289794,0.8639248976943319,2.112472322532237,4.301083071541093,4.22134386088964,147140.00654967545
2017-10-31,18069.604324126838,18290.031667226496,2.465657940507981,2.765665757760709,2.9328343448918193,0.8616335253602746,2.1136645509253715,4.317205947504511,4.221119499836278,147138.04283709364
2017-11-01,18103.125908045597,18324.489197499828,2.473136431677205,2.5718070376262188,2.7584636054127,1.0481007304272698,2.117169346379334,4.273840125200469,4.202309944807501,147392.47304969802
