Date,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual
2016-01-29,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-01-22,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-01-15,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2016-01-08,0.0,0.223,0.687,0.19,0.155,0.019,0.209,4.513,5.445,51.055,14.509,1.121,0.162,-0.092
2015-12-31,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-12-24,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-12-18,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-12-11,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-12-04,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-11-27,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-11-20,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-11-13,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-11-06,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-10-30,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-10-23,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-10-16,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-10-09,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-10-02,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-09-25,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-09-18,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-09-11,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-09-04,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-08-28,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-08-21,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-08-14,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-08-07,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-07-31,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-07-24,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-07-17,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-07-10,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-07-02,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-06-26,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-06-19,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-06-12,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-06-05,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-05-29,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-05-22,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-05-15,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-05-08,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-05-01,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-04-24,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-04-17,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-04-10,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-04-02,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-03-27,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-03-20,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-03-13,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-03-06,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-02-27,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-02-20,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-02-13,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-02-06,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
