Date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount
2017-08-11 00:00:00,169.9500,173.0500,166.8500,168.0800,168.0800,70932441,0.0000
2017-08-04 00:00:00,172.0000,172.7200,166.9100,169.6200,169.6200,76948140,0.0000
2017-07-28 00:00:00,164.6400,175.4900,163.8619,172.4500,172.4500,147942798,0.0000
2017-07-21 00:00:00,160.2500,165.7000,158.8100,164.4300,164.4300,94893412,0.0000
2017-07-14 00:00:00,151.6900,160.3200,151.5100,159.9700,159.9700,79001017,0.0000
2017-07-07 00:00:00,151.7200,152.1500,147.8000,151.4400,151.4400,55915968,0.0000
2017-06-30 00:00:00,156.2500,156.5000,148.9175,150.9800,150.9800,92141500,0.0000
2017-06-23 00:00:00,151.7100,155.2000,151.7100,155.0700,155.0700,76973151,0.0000
2017-06-16 00:00:00,148.1700,152.4000,144.5600,150.6400,150.6400,115154831,0.0000
2017-06-09 00:00:00,153.6400,155.5900,146.6100,149.6000,149.6000,90189623,0.0000
2017-06-02 00:00:00,151.9700,153.6300,150.3000,153.6100,153.6100,62101184,0.0000
2017-05-26 00:00:00,148.0800,152.5900,147.2500,152.1300,152.1300,77503263,0.0000
2017-05-19 00:00:00,150.1700,151.4800,144.4216,148.0600,148.0600,95124319,0.0000
2017-05-12 00:00:00,150.7100,152.5900,148.8600,150.3300,150.3300,65762771,0.0000
2017-05-05 00:00:00,151.7400,153.6000,148.7200,150.2400,150.2400,120791432,0.0000
2017-04-28 00:00:00,144.9600,151.5300,144.3400,150.2500,150.2500,84248409,0.0000
2017-04-21 00:00:00,139.7600,144.2500,139.7500,143.6800,143.6800,70241246,0.0000
2017-04-13 00:00:00,141.0000,141.4300,138.8100,139.3900,139.3900,48255523,0.0000
2017-04-07 00:00:00,141.9300,143.4400,140.2400,140.7800,140.7800,70585483,0.0000
2017-03-31 00:00:00,139.0500,142.9500,138.7700,142.0500,142.0500,67889816,0.0000
2017-03-24 00:00:00,139.7100,142.3082,137.6000,140.3400,140.3400,88737188,0.0000
2017-03-17 00:00:00,138.7100,140.3400,138.4900,139.8400,139.8400,77450054,0.0000
2017-03-10 00:00:00,136.8800,139.4900,136.5100,138.7900,138.7900,68309197,0.0000
2017-03-03 00:00:00,135.2600,137.8200,134.7500,137.1700,137.1700,70131137,0.0000
2017-02-24 00:00:00,133.5000,136.7900,132.9000,135.4400,135.4400,73167492,0.0000
2017-02-17 00:00:00,134.6975,134.6975,132.5500,133.5300,133.5300,66225214,0.0000
2017-02-10 00:00:00,130.9800,134.9400,130.3000,134.1900,134.1900,85578047,0.0000
2017-02-03 00:00:00,131.5800,135.4900,129.5157,130.9800,130.9800,168057691,0.0000
2017-01-27 00:00:00,127.3100,133.1400,126.9500,132.1800,132.1800,90093256,0.0000
2017-01-20 00:00:00,128.0400,128.4800,126.7800,127.0400,127.0400,59733000,0.0000
2017-01-13 00:00:00,123.5500,129.2700,123.0400,128.3400,128.3400,102099712,0.0000
2017-01-06 00:00:00,116.0300,123.8800,115.5100,123.4100,123.4100,88332257,0.0000
2016-12-30 00:00:00,116.9600,118.6800,114.7739,115.0500,115.0500,52757837,0.0000
2016-12-23 00:00:00,119.8500,120.3600,116.3000,117.2700,117.2700,67518766,0.0000
2016-12-16 00:00:00,119.2200,122.5000,117.6100,119.8700,119.8700,118950517,0.0000
2016-12-09 00:00:00,115.9500,119.9400,115.0700,119.6800,119.6800,101153880,0.0000
2016-12-02 00:00:00,120.1200,122.1000,114.0000,115.4000,115.4000,135528550,0.0000
2016-11-25 00:00:00,118.3900,122.9800,117.8000,120.3800,120.3800,85835270,0.0000
2016-11-18 00:00:00,119.1256,119.1300,113.5535,117.0200,117.0200,159933425,0.0000
2016-11-11 00:00:00,122.8300,124.6100,115.2700,119.0200,119.0200,175072509,0.0000
2016-11-04 00:00:00,132.0100,132.1200,119.2500,120.7500,120.7500,182248711,0.0000
2016-10-28 00:00:00,132.7200,133.5000,129.2700,131.2900,131.2900,85178685,0.0000
2016-10-21 00:00:00,128.2000,132.1300,127.3200,132.0700,132.0700,73864266,0.0000
2016-10-14 00:00:00,129.6800,130.7000,126.7500,127.8800,127.8800,74234237,0.0000
2016-10-07 00:00:00,128.3800,129.2765,127.5499,128.9900,128.9900,64338393,0.0000
2016-09-30 00:00:00,127.3700,129.4700,126.8000,128.2700,128.2700,75684873,0.0000
2016-09-23 00:00:00,129.9100,130.7300,127.3000,127.9600,127.9600,83975511,0.0000
2016-09-16 00:00:00,125.9600,129.1800,125.7500,129.0700,129.0700,94220304,0.0000
2016-09-09 00:00:00,126.6700,131.9800,126.4700,127.1000,127.1000,97046477,0.0000
2016-09-02 00:00:00,124.3500,126.8600,124.3500,126.5100,126.5100,73585720,0.0000
2016-08-26 00:00:00,123.3300,125.1900,123.0900,124.9600,124.9600,68175168,0.0000
2016-08-19 00:00:00,124.9100,124.9200,122.7800,123.5600,123.5600,71400800,0.0000
2016-08-12 00:00:00,125.2500,126.0900,124.1800,124.8800,124.8800,69413518,0.0000
2016-08-05 00:00:00,123.8500,125.8350,122.0700,125.1500,125.1500,108750605,0.0000
2016-07-29 00:00:00,121.3900,128.3300,117.7800,123.9400,123.9400,202768213,0.0000
2016-07-22 00:00:00,117.3200,122.2000,116.8900,121.0000,121.0000,98680184,0.0000
2016-07-15 00:00:00,117.7100,118.7200,116.5800,116.8600,116.8600,80362632,0.0000
2016-07-08 00:00:00,113.9400,117.5000,112.9700,117.2400,117.2400,73317421,0.0000
2016-07-01 00:00:00,111.5700,115.1800,108.2300,114.1900,114.1900,122364460,0.0000
2016-06-24 00:00:00,113.7700,115.2142,111.0000,112.0800,112.0800,111618013,0.0000
2016-06-17 00:00:00,115.0000,115.4800,112.5600,113.0200,113.0200,113036713,0.0000
2016-06-10 00:00:00,118.6200,119.4300,116.2600,116.6200,116.6200,76723361,0.0000
2016-06-03 00:00:00,119.4600,135.6000,117.8200,118.4700,118.4700,65940515,0.0000
2016-05-27 00:00:00,117.4200,119.8500,115.9400,119.3800,119.3800,92635028,0.0000
2016-05-20 00:00:00,119.3800,119.6100,115.8800,117.3500,117.3500,113707721,0.0000
2016-05-13 00:00:00,119.5400,121.0800,114.8000,119.8100,119.8100,106556252,0.0000
2016-05-06 00:00:00,117.8300,119.6370,116.5700,119.4900,119.4900,124113388,0.0000
2016-04-29 00:00:00,109.8700,120.7900,106.3100,117.5800,117.5800,220003210,0.0000
2016-04-22 00:00:00,109.7400,114.0400,109.0100,110.5600,110.5600,131738986,0.0000
2016-04-15 00:00:00,110.7000,112.6500,106.5200,109.6400,109.6400,203633903,0.0000
2016-04-08 00:00:00,114.0700,114.8900,109.9000,110.6300,110.6300,161477263,0.0000
2016-04-01 00:00:00,113.3200,116.9900,112.9500,116.0600,116.0600,130380305,0.0000
2016-03-24 00:00:00,111.6600,113.1900,111.0300,113.0500,113.0500,73850143,0.0000
2016-03-18 00:00:00,109.2800,112.6900,108.7700,111.4500,111.4500,120110727,0.0000
2016-03-11 00:00:00,108.0700,109.4200,104.4000,109.4100,109.4100,122783863,0.0000
2016-03-04 00:00:00,107.6000,110.5500,106.7500,108.3900,108.3900,131558421,0.0000
2016-02-26 00:00:00,105.4900,109.4500,102.7400,107.9200,107.9200,152033937,0.0000
2016-02-19 00:00:00,103.8000,106.0000,100.2400,104.5700,104.5700,151758617,0.0000
2016-02-12 00:00:00,100.4100,105.1100,96.8200,102.0100,102.0100,258965528,0.0000
2016-02-05 00:00:00,112.2700,117.5900,103.1800,104.0700,104.0700,278615561,0.0000
2016-01-29 00:00:00,98.7200,112.8400,94.2300,112.2100,112.2100,288273329,0.0000
2016-01-22 00:00:00,96.5300,98.0700,89.3700,97.9400,97.9400,151064011,0.0000
2016-01-15 00:00:00,97.9100,100.5800,92.4500,94.9700,94.9700,186529732,0.0000
2016-01-08 00:00:00,101.9500,103.7700,97.0311,97.3300,97.3300,166842028,0.0000
2015-12-31 00:00:00,105.0200,107.7400,104.5300,104.6600,104.6600,61755705,0.0000
2015-12-24 00:00:00,104.9100,106.1100,103.6000,105.0200,105.0200,56847715,0.0000
2015-12-18 00:00:00,102.2850,107.7500,101.4600,104.0400,104.0400,126928259,0.0000
2015-12-11 00:00:00,106.4800,106.9100,101.9100,102.1200,102.1200,103275988,0.0000
2015-12-04 00:00:00,105.8400,107.9200,103.3500,106.1800,106.1800,112055316,0.0000
2015-11-27 00:00:00,107.1900,107.4680,104.3900,105.4500,105.4500,64538364,0.0000
2015-11-20 00:00:00,103.3200,107.8800,100.4700,107.3200,107.3200,147570086,0.0000
2015-11-13 00:00:00,107.0000,109.8700,103.8300,103.9500,103.9500,127675397,0.0000
2015-11-06 00:00:00,102.4600,110.6500,101.1800,107.0950,107.0950,187032796,0.0000
2015-10-30 00:00:00,102.2000,105.1200,101.5500,101.9700,101.9700,127641994,0.0000
2015-10-23 00:00:00,97.1800,102.8500,96.4700,102.1900,102.1900,145817167,0.0000
2015-10-16 00:00:00,93.3200,97.5900,92.6700,97.5400,97.5400,110153632,0.0000
2015-10-09 00:00:00,92.9400,94.2700,90.4700,93.2400,93.2400,121213503,0.0000
2015-10-02 00:00:00,92.0800,92.2900,85.7200,92.0700,92.0700,185521264,0.0000
2015-09-25 00:00:00,94.6200,96.4900,91.9200,92.7700,92.7700,145447879,0.0000
2015-09-18 00:00:00,92.3100,95.5100,91.6000,94.4000,94.4000,145450202,0.0000
2015-09-11 00:00:00,89.6900,92.0800,88.8300,92.0500,92.0500,107186113,0.0000
2015-09-04 00:00:00,90.5900,91.0500,86.5000,88.2600,88.2600,150515428,0.0000
2015-08-28 00:00:00,77.0300,91.4800,72.0000,91.0100,91.0100,256503519,0.0000
2015-08-21 00:00:00,94.4200,96.1000,85.6100,86.0600,86.0600,171220554,0.0000
2015-08-14 00:00:00,95.6800,95.9000,91.1900,94.4200,94.4200,104616983,0.0000
2015-08-07 00:00:00,93.5300,98.7400,92.8000,94.3000,94.3000,144578837,0.0000
2015-07-31 00:00:00,96.5800,97.2800,91.8000,94.0100,94.0100,271190062,0.0000
2015-07-24 00:00:00,95.8500,99.2400,94.8100,96.9500,96.9500,185477154,0.0000
2015-07-17 00:00:00,88.6600,95.3900,88.4200,94.9700,94.9700,163296841,0.0000
2015-07-10 00:00:00,86.4900,88.2200,85.2310,87.9500,87.9500,128648451,0.0000
2015-07-02 00:00:00,86.6100,87.9500,85.5700,87.2850,87.2850,101359881,0.0000
2015-06-26 00:00:00,83.4100,89.4000,83.3100,88.0100,88.0100,186937773,0.0000
2015-06-19 00:00:00,80.5500,83.1900,80.0700,82.5100,82.5100,100984807,0.0000
2015-06-12 00:00:00,81.8200,82.9000,79.3200,81.5300,81.5300,85018910,0.0000
2015-06-05 00:00:00,79.3000,82.9500,78.6600,82.1400,82.1400,105824275,0.0000
2015-05-29 00:00:00,80.4300,81.0745,78.8800,79.1900,79.1900,58598792,0.0000
2015-05-22 00:00:00,80.3300,81.6900,79.4600,80.5400,80.5400,95596648,0.0000
2015-05-15 00:00:00,78.4800,81.8450,76.7900,80.4200,80.4200,138179553,0.0000
2015-05-08 00:00:00,79.3300,79.6900,77.0500,78.5100,78.5100,105359358,0.0000
2015-05-01 00:00:00,81.8700,82.9300,78.1100,78.9900,78.9900,128786997,0.0000
2015-04-24 00:00:00,81.5400,85.5900,81.2400,81.5300,81.5300,204905012,0.0000
2015-04-17 00:00:00,81.9300,83.9400,80.3700,80.7750,80.7750,106892880,0.0000
2015-04-10 00:00:00,80.8000,83.4200,80.8000,82.0400,82.0400,83953727,0.0000
2015-04-02 00:00:00,83.8100,84.3400,80.8700,81.5550,81.5550,85984183,0.0000
2015-03-27 00:00:00,83.9200,86.0699,82.1400,83.3000,83.3000,148537384,0.0000
2015-03-20 00:00:00,77.9600,84.6000,77.3600,83.8000,83.8000,164953667,0.0000
2015-03-13 00:00:00,79.6800,79.9100,77.2600,78.0500,78.0500,96858473,0.0000
2015-03-06 00:00:00,79.0000,81.9900,78.5200,80.0050,80.0050,120738510,0.0000
2015-02-27 00:00:00,79.9600,81.3700,78.1000,78.9700,78.9700,130481077,0.0000
2015-02-20 00:00:00,75.3000,80.3400,75.0800,79.8950,79.8950,130463696,0.0000
2015-02-13 00:00:00,74.0500,76.8700,73.4500,75.7400,75.7400,88739929,0.0000
2015-02-06 00:00:00,76.1100,76.3500,73.7500,74.4700,74.4700,125463907,0.0000
2015-01-30 00:00:00,77.9800,78.4700,74.2100,75.9100,75.9100,196620178,0.0000
2015-01-23 00:00:00,75.7200,78.1900,74.8200,77.8300,77.8300,84184312,0.0000
2015-01-16 00:00:00,77.8400,78.0800,73.5400,75.1800,75.1800,126213822,0.0000
2015-01-09 00:00:00,77.9800,79.2455,75.3650,77.7400,77.7400,120861874,0.0000
2015-01-02 00:00:00,80.4900,80.9600,77.7000,78.4500,78.4500,66723343,0.0000
2014-12-26 00:00:00,80.0800,82.1700,80.0000,80.7750,80.7750,69594459,0.0000
2014-12-19 00:00:00,78.4600,80.0000,74.5900,79.8800,79.8800,167712102,0.0000
2014-12-12 00:00:00,76.1800,78.8800,74.7800,77.8300,77.8300,144887247,0.0000
2014-12-05 00:00:00,77.2600,77.3100,74.4000,76.3600,76.3600,103950573,0.0000
2014-11-28 00:00:00,73.5400,78.2700,73.3500,77.7000,77.7000,103067656,0.0000
2014-11-21 00:00:00,74.8800,75.6550,72.5100,73.7500,73.7500,117054241,0.0000
2014-11-14 00:00:00,75.3600,75.4799,73.5400,74.8800,74.8800,112772187,0.0000
2014-11-07 00:00:00,75.4700,76.8000,73.6500,75.6000,75.6000,158123964,0.0000
2014-10-31 00:00:00,80.7400,81.1600,72.9000,74.9900,74.9900,338314088,0.0000
2014-10-24 00:00:00,75.6000,80.8183,75.3800,80.6700,80.6700,176119376,0.0000
2014-10-17 00:00:00,73.2300,76.0000,70.3200,75.9500,75.9500,285636340,0.0000
2014-10-10 00:00:00,77.1900,77.9500,72.7600,72.9100,72.9100,168655529,0.0000
2014-10-03 00:00:00,78.1200,79.7067,75.6400,77.4400,77.4400,184848021,0.0000
2014-09-26 00:00:00,77.0000,78.9400,75.9500,78.7900,78.7900,165462223,0.0000
2014-09-19 00:00:00,77.1500,78.3000,73.0700,77.9100,77.9100,215518600,0.0000
2014-09-12 00:00:00,77.2600,78.3600,76.2000,77.4800,77.4800,145678400,0.0000
2014-09-05 00:00:00,75.0100,77.4800,74.8200,77.2600,77.2600,123148800,0.0000
2014-08-29 00:00:00,74.9400,75.9900,73.7300,74.8200,74.8200,127963000,0.0000
2014-08-22 00:00:00,74.0000,75.5800,73.5700,74.5700,74.5700,114360300,0.0000
2014-08-15 00:00:00,73.4600,74.6500,72.2200,73.6300,73.6300,142146400,0.0000
2014-08-08 00:00:00,72.3600,74.0000,71.7900,73.0600,73.0600,161666600,0.0000
2014-08-01 00:00:00,75.1700,75.5000,71.5500,72.3600,72.3600,206955500,0.0000
2014-07-25 00:00:00,68.8100,76.7400,68.5000,75.1900,75.1900,336999300,0.0000
2014-07-18 00:00:00,67.1300,68.4600,66.0400,68.4199,68.4199,192509200,0.0000
2014-07-11 00:00:00,66.3000,66.5900,62.2100,66.3400,66.3400,232496700,0.0000
2014-07-03 00:00:00,67.4600,68.4400,65.7600,66.2900,66.2900,127278000,0.0000
2014-06-27 00:00:00,64.3200,68.0000,64.2200,67.6000,67.6000,230054600,0.0000
2014-06-20 00:00:00,64.1600,65.7500,63.3500,64.5000,64.5000,174528200,0.0000
2014-06-13 00:00:00,62.4000,66.4700,61.7900,64.5000,64.5000,235965400,0.0000
2014-06-06 00:00:00,63.2300,64.3600,62.0500,62.5000,62.5000,194416700,0.0000
