Date,Pos_lag1,Pos_lag2,Pos_lag3,Neg_lag1,Neg_lag2,Neg_lag3,Neu_lag1,Neu_lag2,Neu_lag3
2015-02-22,-0.81910866,-0.37155014,-0.5020471,0.07819333,-0.07219828,0.49650562,1.2983882,0.91521657,0.54370606
2015-02-23,-1.0991162,-0.81910866,-0.37155014,0.57773983,0.07819333,-0.07219828,1.4259896,1.2983882,0.91521657
2015-02-24,-0.9087734,-1.0991162,-0.81910866,0.32503834,0.57773983,0.07819333,1.3097448,1.4259896,1.2983882
2015-02-25,-0.59455174,-0.9087734,-1.0991162,0.39256465,0.32503834,0.57773983,0.72904146,1.3097448,1.4259896
2015-02-26,-0.7028983,-0.59455174,-0.9087734,0.42080966,0.39256465,0.32503834,0.93520015,0.72904146,1.3097448
2015-02-27,-0.80940443,-0.7028983,-0.59455174,0.59700876,0.42080966,0.39256465,0.93219656,0.93520015,0.72904146
2015-02-28,-1.0292133,-0.80940443,-0.7028983,1.037366,0.59700876,0.42080966,0.7158877,0.93219656,0.93520015
2015-03-01,-0.9634379,-1.0292133,-0.80940443,0.32124785,1.037366,0.59700876,1.3042728,0.7158877,0.93219656
2015-03-02,-0.78678507,-0.9634379,-1.0292133,-0.5286454,0.32124785,1.037366,1.9494731,1.3042728,0.7158877
2015-03-03,-1.0687144,-0.78678507,-0.9634379,1.3075606,-0.5286454,0.32124785,0.44980907,1.9494731,1.3042728
2015-03-04,-1.4175954,-1.0687144,-0.78678507,1.8887517,1.3075606,-0.5286454,0.47656214,0.44980907,1.9494731
2015-03-05,-0.97537464,-1.4175954,-1.0687144,0.55793214,1.8887517,1.3075606,1.0597397,0.47656214,0.44980907
2015-03-06,-0.324962,-0.97537464,-1.4175954,-0.0834181,0.55793214,1.8887517,0.7196677,1.0597397,0.47656214
2015-03-07,-0.63821775,-0.324962,-0.97537464,0.29648218,-0.0834181,0.55793214,0.8991865,0.7196677,1.0597397
2015-03-08,-0.56317294,-0.63821775,-0.324962,-0.69119567,0.29648218,-0.0834181,1.8049756,0.8991865,0.7196677
2015-03-09,-1.250284,-0.56317294,-0.63821775,1.1156352,-0.69119567,0.29648218,0.98639214,1.8049756,0.8991865
2015-03-10,-1.1713245,-1.250284,-0.56317294,0.9173676,1.1156352,-0.69119567,1.0449377,0.98639214,1.8049756
2015-03-11,-0.9784825,-1.1713245,-1.250284,0.8580606,0.9173676,1.1156352,0.76377547,1.0449377,0.98639214
2015-03-12,-1.400937,-0.9784825,-1.1713245,1.5642543,0.8580606,0.9173676,0.75147724,0.76377547,1.0449377
2015-03-13,-1.2561601,-1.400937,-0.9784825,1.3452706,1.5642543,0.8580606,0.8019984,0.75147724,0.76377547
2015-03-14,-1.0608249,-1.2561601,-1.400937,1.0635451,1.3452706,1.5642543,0.49640262,0.8019984,0.75147724
2015-03-15,-1.1328747,-1.0608249,-1.2561601,0.9665872,1.0635451,1.3452706,1.0910077,0.49640262,0.8019984
2015-03-16,-1.5291306,-1.1328747,-1.0608249,1.944569,0.9665872,1.0635451,0.8299285,1.0910077,0.49640262
2015-03-17,-1.0247388,-1.5291306,-1.1328747,0.6028474,1.944569,0.9665872,1.1220207,0.8299285,1.0910077
2015-03-18,-0.69703376,-1.0247388,-1.5291306,0.6312535,0.6028474,1.944569,0.62856793,1.1220207,0.8299285
2015-03-19,-0.32110515,-0.69703376,-1.0247388,0.45013422,0.6312535,0.6028474,0.10660802,0.62856793,1.1220207
2015-03-20,-1.1839464,-0.32110515,-0.69703376,0.94624394,0.45013422,0.6312535,1.0626462,0.10660802,0.62856793
2015-03-21,-0.9888195,-1.1839464,-0.32110515,1.1300206,0.94624394,0.45013422,0.5192656,1.0626462,0.10660802
2015-03-22,-0.8625279,-0.9888195,-1.1839464,-0.004100412,1.1300206,0.94624394,1.4886805,0.5192656,1.0626462
2015-03-23,-0.9115904,-0.8625279,-0.9888195,0.16576985,-0.004100412,1.1300206,1.4647111,1.4886805,0.5192656
2015-03-24,-1.0356615,-0.9115904,-0.8625279,0.98180425,0.16576985,-0.004100412,0.7626282,1.4647111,1.4886805
2015-03-25,-0.78638977,-1.0356615,-0.9115904,0.28009054,0.98180425,0.16576985,1.177052,0.7626282,1.4647111
2015-03-26,-0.6834412,-0.78638977,-1.0356615,0.91011137,0.28009054,0.98180425,0.3874162,1.177052,0.7626282
2015-03-27,-1.189283,-0.6834412,-0.78638977,0.4368131,0.91011137,0.28009054,1.5227431,0.3874162,1.177052
2015-03-28,-0.95731497,-1.189283,-0.6834412,1.0428582,0.4368131,0.91011137,0.5976183,1.5227431,0.3874162
2015-03-29,-1.1583124,-0.95731497,-1.189283,0.5490673,1.0428582,0.4368131,1.4280932,0.5976183,1.5227431
2015-03-30,-1.3094089,-1.1583124,-0.95731497,1.1331747,0.5490673,1.0428582,1.0891218,1.4280932,0.5976183
2015-03-31,-0.40290007,-1.3094089,-1.1583124,-0.12839869,1.1331747,0.5490673,0.8630315,1.0891218,1.4280932
2015-04-01,-0.8714652,-0.40290007,-1.3094089,1.0476694,-0.12839869,1.1331747,0.44483018,0.8630315,1.0891218
2015-04-02,-1.1298116,-0.8714652,-0.40290007,1.1974852,1.0476694,-0.12839869,0.7985667,0.44483018,0.8630315
2015-04-03,-0.23233539,-1.1298116,-0.8714652,-0.008987194,1.1974852,1.0476694,0.70392615,0.7985667,0.44483018
2015-04-04,-0.89428777,-0.23233539,-1.1298116,0.6272776,-0.008987194,1.1974852,1.1437885,0.70392615,0.7985667
2015-04-05,0.25031307,-0.89428777,-0.23233539,-1.110581,0.6272776,-0.008987194,1.0745785,1.1437885,0.70392615
2015-04-06,-0.9173865,0.25031307,-0.89428777,0.740402,-1.110581,0.6272776,0.76456124,1.0745785,1.1437885
2015-04-07,-1.1745242,-0.9173865,0.25031307,0.75308096,0.740402,-1.110581,1.2421765,0.76456124,1.0745785
2015-04-08,-1.0300972,-1.1745242,-0.9173865,0.6726033,0.75308096,0.740402,1.1937797,1.2421765,0.76456124
2015-04-09,-1.0743454,-1.0300972,-1.1745242,0.47720662,0.6726033,0.75308096,1.3640168,1.1937797,1.2421765
2015-04-10,-1.1614432,-1.0743454,-1.0300972,0.79299694,0.47720662,0.6726033,1.2918988,1.3640168,1.1937797
2015-04-11,-1.1665397,-1.1614432,-1.0743454,0.63013035,0.79299694,0.47720662,1.4465315,1.2918988,1.3640168
2015-04-12,-0.5213211,-1.1665397,-1.1614432,-0.07127587,0.63013035,0.79299694,1.1250836,1.4465315,1.2918988
2015-04-13,-0.35055095,-0.5213211,-1.1665397,-0.45719796,-0.07127587,0.63013035,1.4375277,1.1250836,1.4465315
2015-04-14,-1.1071725,-0.35055095,-0.5213211,0.6226093,-0.45719796,-0.07127587,1.1948148,1.4375277,1.1250836
2015-04-15,-0.673084,-1.1071725,-0.35055095,0.2050147,0.6226093,-0.45719796,1.105895,1.1948148,1.4375277
2015-04-16,-1.1480148,-0.673084,-1.1071725,1.0482513,0.2050147,0.6226093,0.8616421,1.105895,1.1948148
2015-04-17,-0.68202406,-1.1480148,-0.673084,0.5074034,1.0482513,0.2050147,0.8035879,0.8616421,1.105895
2015-04-18,-0.7960661,-0.68202406,-1.1480148,0.5514004,0.5074034,1.0482513,0.8013321,0.8035879,0.8616421
2015-04-19,-0.6610305,-0.7960661,-0.68202406,-0.030682037,0.5514004,0.5074034,1.2760864,0.8013321,0.8035879
2015-04-20,-1.0729344,-0.6610305,-0.7960661,0.9368672,-0.030682037,0.5514004,0.8204318,1.2760864,0.8013321
2015-04-21,-1.2267833,-1.0729344,-0.6610305,1.2968619,0.9368672,-0.030682037,0.7370425,0.8204318,1.2760864
2015-04-22,-1.3008953,-1.2267833,-1.0729344,1.8506169,1.2968619,0.9368672,0.3545167,0.7370425,0.8204318
2015-04-23,-0.84344137,-1.3008953,-1.2267833,0.21946952,1.8506169,1.2968619,1.3017718,0.3545167,0.7370425
2015-04-24,-0.5376454,-0.84344137,-1.3008953,0.30922595,0.21946952,1.8506169,0.70515096,1.3017718,0.3545167
2015-04-25,-1.0954014,-0.5376454,-0.84344137,0.52913547,0.30922595,0.21946952,1.1249055,0.70515096,1.3017718
2015-04-26,-1.0269362,-1.0954014,-0.5376454,0.93446547,0.52913547,0.30922595,0.8199771,1.1249055,0.70515096
2015-04-27,-0.69027734,-1.0269362,-1.0954014,-0.30691743,0.93446547,0.52913547,1.6229851,0.8199771,1.1249055
2015-04-28,-1.3695586,-0.69027734,-1.0269362,1.3246292,-0.30691743,0.93446547,1.0426245,1.6229851,0.8199771
2015-04-29,-0.58837026,-1.3695586,-0.69027734,-0.10897249,1.3246292,-0.30691743,1.1723063,1.0426245,1.6229851
2015-04-30,-1.0442227,-0.58837026,-1.3695586,0.8514644,-0.10897249,1.3246292,0.94499767,1.1723063,1.0426245
2015-05-01,-0.79807657,-1.0442227,-0.58837026,0.35417286,0.8514644,-0.10897249,1.0074725,0.94499767,1.1723063
2015-05-02,-0.9380906,-0.79807657,-1.0442227,1.1491014,0.35417286,0.8514644,0.49185768,1.0074725,0.94499767
2015-05-03,-1.2309704,-0.9380906,-0.79807657,0.83544314,1.1491014,0.35417286,1.3183001,0.49185768,1.0074725
2015-05-04,-0.078497805,-1.2309704,-0.9380906,-1.482657,0.83544314,1.1491014,1.9607142,1.3183001,0.49185768
2015-05-05,-0.88073695,-0.078497805,-1.2309704,-0.011655352,-1.482657,0.83544314,1.7635407,1.9607142,1.3183001
2015-05-06,-0.3184383,-0.88073695,-0.078497805,-0.049359597,-0.011655352,-1.482657,0.63477314,1.7635407,1.9607142
2015-05-07,-0.8078608,-0.3184383,-0.88073695,0.36029834,-0.049359597,-0.011655352,1.0965637,0.63477314,1.7635407
2015-05-08,-0.5978379,-0.8078608,-0.3184383,-0.025228754,0.36029834,-0.049359597,1.257908,1.0965637,0.63477314
2015-05-09,-0.89050454,-0.5978379,-0.8078608,0.473489,-0.025228754,0.36029834,1.1382991,1.257908,1.0965637
2015-05-10,-1.3691368,-0.89050454,-0.5978379,1.2584097,0.473489,-0.025228754,1.062489,1.1382991,1.257908
2015-05-11,-1.30081,-1.3691368,-0.89050454,1.1829339,1.2584097,0.473489,0.95158875,1.062489,1.1382991
2015-05-12,-0.9555362,-1.30081,-1.3691368,0.63161993,1.1829339,1.2584097,0.9158118,0.95158875,1.062489
2015-05-13,-0.5938217,-0.9555362,-1.30081,0.040130705,0.63161993,1.1829339,1.1256413,0.9158118,0.95158875
2015-05-14,-0.46322015,-0.5938217,-0.9555362,0.3298803,0.040130705,0.63161993,0.4952868,1.1256413,0.9158118
2015-05-15,-1.1234881,-0.46322015,-0.5938217,1.1909862,0.3298803,0.040130705,0.5931854,0.4952868,1.1256413
2015-05-16,-1.2532092,-1.1234881,-0.46322015,1.2676162,1.1909862,0.3298803,0.946519,0.5931854,0.4952868
2015-05-17,-0.7448048,-1.2532092,-1.1234881,0.08647981,1.2676162,1.1909862,1.4639629,0.946519,0.5931854
2015-05-18,-0.78507656,-0.7448048,-1.2532092,0.05553736,0.08647981,1.2676162,1.5051819,1.4639629,0.946519
2015-05-19,-0.3773474,-0.78507656,-0.7448048,0.04198029,0.05553736,0.08647981,0.6375881,1.5051819,1.4639629
2015-05-20,-0.4152053,-0.3773474,-0.78507656,0.018673588,0.04198029,0.05553736,0.8595653,0.6375881,1.5051819
2015-05-21,-0.1622876,-0.4152053,-0.3773474,-0.4382819,0.018673588,0.04198029,1.1170865,0.8595653,0.6375881
2015-05-22,-0.73739815,-0.1622876,-0.4152053,0.47415,-0.4382819,0.018673588,1.0675799,1.1170865,0.8595653
2015-05-23,-1.0654613,-0.73739815,-0.1622876,1.178523,0.47415,-0.4382819,0.53749907,1.0675799,1.1170865
2015-05-24,-0.5738992,-1.0654613,-0.73739815,-0.2636316,1.178523,0.47415,1.4057566,0.53749907,1.0675799
2015-05-25,-0.8440837,-0.5738992,-1.0654613,0.21664952,-0.2636316,1.178523,1.2163523,1.4057566,0.53749907
2015-05-26,-0.3794472,-0.8440837,-0.5738992,0.503291,0.21664952,-0.2636316,0.03740433,1.2163523,1.4057566
