Date,adjusted_close,volume,direction,Symbol,volatility
2011-04-29,46.6793,270819500,0,JNJ,1.2042012665663475
2011-05-31,48.2103,270892200,1,JNJ,2.2773697825342283
2011-06-30,47.6586,231770300,1,JNJ,2.2852701162007083
2011-07-29,46.4191,202614600,0,JNJ,2.116637135080078
2011-08-31,47.5608,491488700,1,JNJ,2.2881187483170535
2011-09-30,46.0356,264862000,0,JNJ,2.030137309641887
2011-10-31,46.5416,251590300,0,JNJ,1.2435061826947214
2011-11-30,47.2153,236914800,0,JNJ,1.016815728831925
2011-12-30,47.8427,210285200,0,JNJ,1.080433143882581
2012-01-31,48.0835,212136100,1,JNJ,0.9303682053896717
2012-02-29,47.8978,192370000,0,JNJ,0.8286271866165136
2012-03-30,48.5455,208163900,1,JNJ,0.3170015179774392
2012-04-30,47.9125,229665900,1,JNJ,0.3335757269346809
2012-05-31,46.3916,278010100,0,JNJ,0.49174924748290116
2012-06-29,50.2037,451142100,0,JNJ,0.7489555377991417
2012-07-31,51.4373,273347200,1,JNJ,1.8330784157804063
2012-08-31,50.5593,224101500,0,JNJ,1.8265598495532533
2012-09-28,51.669,200224200,0,JNJ,1.935329795771254
2012-10-31,53.1011,267146700,1,JNJ,1.8733430983138155
2012-11-30,52.7423,211662500,0,JNJ,1.4902097718106675
2012-12-31,53.0222,232603000,0,JNJ,0.9396634405998793
2013-01-31,55.9115,196795059,0,JNJ,0.8669404071791798
2013-02-28,58.0286,177978400,0,JNJ,1.1052847119181564
2013-03-28,62.1609,193396300,0,JNJ,1.1831531031950184
2013-04-30,64.9819,218722300,1,JNJ,1.6551227405845172
2013-05-31,64.6671,220724300,0,JNJ,1.2633996650308255
2013-06-28,65.9577,210552200,0,JNJ,1.4725807976474468
2013-07-31,71.8267,200315600,1,JNJ,1.4896695749057884
2013-08-30,66.8757,204260800,0,JNJ,2.1525027278960627
2013-09-30,67.0924,158876500,0,JNJ,3.58425675955281
2013-10-31,71.6741,173024000,0,JNJ,3.4605903034020096
2013-11-29,73.7683,131026200,1,JNJ,3.7905813364179397
2013-12-31,71.3759,151086000,1,JNJ,3.79950193967578
2014-01-31,68.9445,192804300,0,JNJ,3.335264368891919
2014-02-28,72.3066,150415074,0,JNJ,2.690869913317994
2014-03-31,77.1025,181324400,0,JNJ,2.928449157216151
2014-04-30,79.5043,180242400,0,JNJ,2.9810006799059927
2014-05-30,80.1899,124656300,0,JNJ,3.0042623380790148
2014-06-30,82.6874,123993600,1,JNJ,2.486662445125996
2014-07-31,79.1071,148795100,0,JNJ,1.3421706290930404
2014-08-29,82.5407,120163600,0,JNJ,2.7944960797968554
2014-09-30,84.8164,130486054,0,JNJ,2.4967799283076566
2014-10-31,85.7633,232663082,0,JNJ,2.4839822812572536
2014-11-28,86.6964,125674760,1,JNJ,2.4782467951356235
2014-12-31,83.7491,175580889,1,JNJ,2.3807497373726596
2015-01-30,80.2011,195027355,0,JNJ,2.1500074027779523
2015-02-27,82.6725,191363861,1,JNJ,2.3292162359042576
2015-03-31,81.1321,177429841,1,JNJ,2.376162158944545
2015-04-30,80.003,171541632,0,JNJ,2.2950644580054833
2015-05-29,81.3525,143760078,1,JNJ,2.1009558542720517
2015-06-30,79.1753,170008492,0,JNJ,2.1455177868290933
2015-07-31,81.4094,151829212,1,JNJ,1.794793241128353
2015-08-31,76.9474,194750801,1,JNJ,1.7251763705778105
2015-09-30,76.4316,201657631,0,JNJ,2.4180372574466324
2015-10-30,82.7197,191792688,0,JNJ,2.415660031875353
2015-11-30,83.4983,126157452,0,JNJ,3.7168064445703957
2015-12-31,84.7189,161973865,0,JNJ,3.5092862584861915
2016-01-29,86.1375,211264010,0,JNJ,3.4531498525259523
2016-02-29,87.3973,201534921,0,JNJ,2.3247869548842535
2016-03-31,89.8811,172912906,0,JNJ,2.0584698507386503
2016-04-29,93.1042,158171281,0,JNJ,0.5670514558662215
2016-05-31,94.2758,141092715,0,JNJ,0.799044360220383
2016-06-30,101.4789,167568126,0,JNJ,0.8078288293939522
2016-07-29,104.7667,124602401,1,JNJ,2.2059155681031832
2016-08-31,100.5052,138567506,1,JNJ,2.0142169589197656
2016-09-30,99.4861,130379636,1,JNJ,3.7427631693175543
2016-10-31,97.6839,140052892,1,JNJ,3.8760841721510633
2016-11-30,94.3841,171881719,0,JNJ,4.069843270397521
2016-12-30,97.6999,138043546,1,JNJ,2.6106682428834187
2017-01-31,96.0378,143309802,0,JNJ,2.6207689380027346
2017-02-28,104.3115,133813250,0,JNJ,2.2334163601084285
2017-03-31,106.3088,166552677,1,JNJ,4.282310721748242
2017-04-28,105.387,92734522,0,JNJ,4.054906289126785
2017-05-31,110.1879,111435425,0,JNJ,3.5450635703185878
2017-06-30,113.659,143335525,0,JNJ,3.6854910836956276
2017-07-31,114.0284,105498131,0,JNJ,3.0426591117639163
2017-08-31,114.4532,103707554,1,JNJ,2.0585881466675184
2017-09-29,112.4126,112551362,0,JNJ,2.144646935418512
2017-10-31,120.5403,119394799,0,JNJ,2.437471013489187
2017-11-30,121.2039,92222302,0,JNJ,3.4972722258354465
2017-12-29,121.5431,110005044,1,JNJ,3.4524115863552556
2018-01-31,120.2122,165186233,1,JNJ,3.4544258299173274
2018-02-28,113.7019,175166385,1,JNJ,3.630896744882731
2018-03-29,112.1874,147871674,1,JNJ,4.699739799010155
2018-04-30,110.7341,144126787,1,JNJ,2.5710015584592707
2018-05-31,105.4958,139533228,0,JNJ,2.313128023780784
2018-06-29,107.0127,139906981,0,JNJ,2.213490974546768
2018-07-31,116.8726,145911110,0,JNJ,2.887393623321903
2018-08-31,119.5788,123999399,0,JNJ,5.08632527375118
2018-09-28,122.6683,122169102,0,JNJ,5.009340097218397
2018-10-31,124.2841,167966504,0,JNJ,4.8029554083293355
2018-11-30,131.2492,152747742,1,JNJ,3.1112026154527515
2018-12-31,115.3009,289169133,0,JNJ,3.0895953748023444
2019-01-31,118.9016,174394739,0,JNJ,8.023044073816374
2019-02-28,122.889,119454752,0,JNJ,8.09802483710689
2019-03-29,125.722,137356242,0,JNJ,8.17711878465759
2019-04-30,126.9901,124330820,1,JNJ,8.238175378905211
2019-05-31,118.7585,159035154,0,JNJ,7.60550658652006
2019-06-28,126.1203,150884200,1,JNJ,4.557775880141541
2019-07-31,117.9164,159852777,1,JNJ,5.235775725372507
2019-08-30,117.0961,175236850,0,JNJ,6.228128602846928
2019-09-30,118.0266,124079875,0,JNJ,5.9440567384236855
2019-10-31,120.4532,208044111,0,JNJ,5.91150012940878
2019-11-29,126.2935,127783294,0,JNJ,5.066611939590402
2019-12-31,133.9911,127539619,0,JNJ,4.665494390780038
2020-01-31,136.7468,150447700,0,JNJ,3.134009053337271
